activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
False,ChangeEvent,Contact,False,False,False,False,False,False,False,False,False,False,,Contact Change Event,Contact Change Event,False,False,False,ContactChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ContactChangeEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/ContactChangeEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/ContactChangeEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/ContactChangeEvent')])"
False,,,False,False,False,False,False,False,False,False,False,False,1CC,Contact Clean Info,Contact Clean Info,False,False,False,ContactCleanInfo,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ContactCleanInfo/{ID}'), ('describe', '/services/data/v52.0/sobjects/ContactCleanInfo/describe'), ('sobject', '/services/data/v52.0/sobjects/ContactCleanInfo')])"
False,Feed,Contact,False,False,False,False,True,False,False,False,False,False,,Contact Feed,Contact Feed,False,False,False,ContactFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ContactFeed/{ID}'), ('describe', '/services/data/v52.0/sobjects/ContactFeed/describe'), ('sobject', '/services/data/v52.0/sobjects/ContactFeed')])"
False,History,Contact,False,False,False,False,False,False,False,False,False,False,,Contact History,Contact History,False,False,False,ContactHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ContactHistory/{ID}'), ('describe', '/services/data/v52.0/sobjects/ContactHistory/describe'), ('sobject', '/services/data/v52.0/sobjects/ContactHistory')])"
False,,,True,False,False,False,True,False,False,False,False,False,8lW,Contact Point Address,Contact Point Addresses,True,False,True,ContactPointAddress,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/ContactPointAddress/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/ContactPointAddress/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/ContactPointAddress/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/ContactPointAddress/describe'), ('quickActions', '/services/data/v52.0/sobjects/ContactPointAddress/quickActions'), ('layouts', '/services/data/v52.0/sobjects/ContactPointAddress/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/ContactPointAddress')])"
False,ChangeEvent,ContactPointAddress,False,False,False,False,False,False,False,False,False,False,,Contact Point Address Change Event,Contact Point Address Change Event,False,False,False,ContactPointAddressChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ContactPointAddressChangeEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/ContactPointAddressChangeEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/ContactPointAddressChangeEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/ContactPointAddressChangeEvent')])"
False,History,ContactPointAddress,False,False,False,False,False,False,False,False,False,False,,Contact Point Address History,Contact Point Address History,False,False,False,ContactPointAddressHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ContactPointAddressHistory/{ID}'), ('describe', '/services/data/v52.0/sobjects/ContactPointAddressHistory/describe'), ('sobject', '/services/data/v52.0/sobjects/ContactPointAddressHistory')])"
False,Share,ContactPointAddress,True,False,False,False,True,False,False,False,False,False,,Contact Point Address Share,Contact Point Address Share,False,False,False,ContactPointAddressShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ContactPointAddressShare/{ID}'), ('describe', '/services/data/v52.0/sobjects/ContactPointAddressShare/describe'), ('sobject', '/services/data/v52.0/sobjects/ContactPointAddressShare')])"
False,,,True,False,False,False,True,False,False,False,False,False,0ZX,Contact Point Consent,Contact Point Consents,True,False,True,ContactPointConsent,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/ContactPointConsent/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/ContactPointConsent/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/ContactPointConsent/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/ContactPointConsent/describe'), ('layouts', '/services/data/v52.0/sobjects/ContactPointConsent/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/ContactPointConsent')])"
False,ChangeEvent,ContactPointConsent,False,False,False,False,False,False,False,False,False,False,,Contact Point Consent Change Event,Contact Point Consent Change Event,False,False,False,ContactPointConsentChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ContactPointConsentChangeEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/ContactPointConsentChangeEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/ContactPointConsentChangeEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/ContactPointConsentChangeEvent')])"
False,History,ContactPointConsent,False,False,False,False,False,False,False,False,False,False,,Contact Point Consent  History,Contact Point Consent  History,False,False,False,ContactPointConsentHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ContactPointConsentHistory/{ID}'), ('describe', '/services/data/v52.0/sobjects/ContactPointConsentHistory/describe'), ('sobject', '/services/data/v52.0/sobjects/ContactPointConsentHistory')])"
False,Share,ContactPointConsent,True,False,False,False,True,False,False,False,False,False,,Contact Point Consent Share,Contact Point Consent Share,False,False,False,ContactPointConsentShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ContactPointConsentShare/{ID}'), ('describe', '/services/data/v52.0/sobjects/ContactPointConsentShare/describe'), ('sobject', '/services/data/v52.0/sobjects/ContactPointConsentShare')])"
False,,,True,False,False,False,True,False,False,False,False,False,9Vl,Contact Point Email,Contact Point Emails,True,False,True,ContactPointEmail,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/ContactPointEmail/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/ContactPointEmail/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/ContactPointEmail/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/ContactPointEmail/describe'), ('quickActions', '/services/data/v52.0/sobjects/ContactPointEmail/quickActions'), ('layouts', '/services/data/v52.0/sobjects/ContactPointEmail/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/ContactPointEmail')])"
False,ChangeEvent,ContactPointEmail,False,False,False,False,False,False,False,False,False,False,,Contact Point Email Change Event,Contact Point Email Change Event,False,False,False,ContactPointEmailChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ContactPointEmailChangeEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/ContactPointEmailChangeEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/ContactPointEmailChangeEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/ContactPointEmailChangeEvent')])"
False,History,ContactPointEmail,False,False,False,False,False,False,False,False,False,False,,Contact Point Email History,Contact Point Email History,False,False,False,ContactPointEmailHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ContactPointEmailHistory/{ID}'), ('describe', '/services/data/v52.0/sobjects/ContactPointEmailHistory/describe'), ('sobject', '/services/data/v52.0/sobjects/ContactPointEmailHistory')])"
False,Share,ContactPointEmail,True,False,False,False,True,False,False,False,False,False,,Contact Point Email Share,Contact Point Email Share,False,False,False,ContactPointEmailShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ContactPointEmailShare/{ID}'), ('describe', '/services/data/v52.0/sobjects/ContactPointEmailShare/describe'), ('sobject', '/services/data/v52.0/sobjects/ContactPointEmailShare')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Ow,Contact Point Phone,Contact Point Phones,True,False,True,ContactPointPhone,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/ContactPointPhone/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/ContactPointPhone/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/ContactPointPhone/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/ContactPointPhone/describe'), ('quickActions', '/services/data/v52.0/sobjects/ContactPointPhone/quickActions'), ('layouts', '/services/data/v52.0/sobjects/ContactPointPhone/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/ContactPointPhone')])"
False,ChangeEvent,ContactPointPhone,False,False,False,False,False,False,False,False,False,False,,Contact Point Phone Change Event,Contact Point Phone Change Event,False,False,False,ContactPointPhoneChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ContactPointPhoneChangeEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/ContactPointPhoneChangeEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/ContactPointPhoneChangeEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/ContactPointPhoneChangeEvent')])"
False,History,ContactPointPhone,False,False,False,False,False,False,False,False,False,False,,Contact Point Phone History,Contact Point Phone History,False,False,False,ContactPointPhoneHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ContactPointPhoneHistory/{ID}'), ('describe', '/services/data/v52.0/sobjects/ContactPointPhoneHistory/describe'), ('sobject', '/services/data/v52.0/sobjects/ContactPointPhoneHistory')])"
False,Share,ContactPointPhone,True,False,False,False,True,False,False,False,False,False,,Contact Point Phone Share,Contact Point Phone Share,False,False,False,ContactPointPhoneShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ContactPointPhoneShare/{ID}'), ('describe', '/services/data/v52.0/sobjects/ContactPointPhoneShare/describe'), ('sobject', '/services/data/v52.0/sobjects/ContactPointPhoneShare')])"
False,,,True,False,False,False,True,False,False,False,False,False,0ZY,Contact Point Type Consent,Contact Point Type Consents,True,False,True,ContactPointTypeConsent,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/ContactPointTypeConsent/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/ContactPointTypeConsent/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/ContactPointTypeConsent/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/ContactPointTypeConsent/describe'), ('layouts', '/services/data/v52.0/sobjects/ContactPointTypeConsent/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/ContactPointTypeConsent')])"
False,ChangeEvent,ContactPointTypeConsent,False,False,False,False,False,False,False,False,False,False,,Contact Point Type Consent Change Event,Contact Point Type Consent Change Event,False,False,False,ContactPointTypeConsentChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ContactPointTypeConsentChangeEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/ContactPointTypeConsentChangeEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/ContactPointTypeConsentChangeEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/ContactPointTypeConsentChangeEvent')])"
False,History,ContactPointTypeConsent,False,False,False,False,False,False,False,False,False,False,,Contact Point Type Consent  History,Contact Point Type Consent  History,False,False,False,ContactPointTypeConsentHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ContactPointTypeConsentHistory/{ID}'), ('describe', '/services/data/v52.0/sobjects/ContactPointTypeConsentHistory/describe'), ('sobject', '/services/data/v52.0/sobjects/ContactPointTypeConsentHistory')])"
False,Share,ContactPointTypeConsent,True,False,False,False,True,False,False,False,False,False,,Contact Point Type Consent Share,Contact Point Type Consent Share,False,False,False,ContactPointTypeConsentShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ContactPointTypeConsentShare/{ID}'), ('describe', '/services/data/v52.0/sobjects/ContactPointTypeConsentShare/describe'), ('sobject', '/services/data/v52.0/sobjects/ContactPointTypeConsentShare')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Tz,Contact Request,Contact Requests,True,False,True,ContactRequest,True,True,True,False,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/ContactRequest/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/ContactRequest/{ID}'), ('describe', '/services/data/v52.0/sobjects/ContactRequest/describe'), ('layouts', '/services/data/v52.0/sobjects/ContactRequest/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/ContactRequest')])"
False,Share,ContactRequest,True,False,False,False,True,False,False,False,False,False,,Contact Request Share,Contact Request Share,False,False,False,ContactRequestShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ContactRequestShare/{ID}'), ('describe', '/services/data/v52.0/sobjects/ContactRequestShare/describe'), ('sobject', '/services/data/v52.0/sobjects/ContactRequestShare')])"
False,Share,Contact,False,False,False,False,False,False,False,False,False,False,03s,Contact Share,Contact Share,False,False,False,ContactShare,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ContactShare/{ID}'), ('describe', '/services/data/v52.0/sobjects/ContactShare/describe'), ('sobject', '/services/data/v52.0/sobjects/ContactShare')])"
False,,,True,False,False,False,True,False,False,False,False,False,03S,Asset File,Asset Files,False,False,False,ContentAsset,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ContentAsset/{ID}'), ('describe', '/services/data/v52.0/sobjects/ContentAsset/describe'), ('sobject', '/services/data/v52.0/sobjects/ContentAsset')])"
